ORDER_ID,USER_ID,ORDER_STATUS,TOTAL_AMOUNT,ORDER_DATES,ORDER_TIME
O00012332,U008491,shipped,584.28,02-08-2025,04:52.6
O00012333,U002657,cancelled,52.95,25-01-2024,18:34.5
O00012335,U000553,completed,73.31,16-06-2024,03:56.8
O00012336,U006596,shipped,3806.33,06-01-2024,42:30.8
O00012337,U001170,cancelled,865.78,02-01-2024,52:42.5
O00012339,U001503,returned,265.37,29-09-2024,20:29.9
O00012340,U005707,shipped,124.2,25-01-2024,18:53.5
O00012342,U005697,cancelled,142.27,09-09-2024,26:46.1
O00012343,U001602,shipped,716.39,03-07-2024,15:52.0
O00012345,U001054,returned,233.58,03-11-2024,26:48.9
O00012346,U006389,completed,207.43,27-07-2024,08:58.9
O00012348,U009688,returned,186.97,22-02-2024,38:33.3
O00012349,U009433,completed,134.99,12-11-2025,12:37.6
O00012351,U008189,shipped,314.62,31-07-2025,22:18.9
O00012352,U002673,shipped,97.46,02-09-2024,59:26.5
O00012354,U000286,shipped,275.91,03-02-2024,39:52.2
O00012355,U005977,shipped,2406.01,23-07-2025,00:01.3
O00012357,U009429,processing,48.15,25-12-2024,37:08.5
O00012358,U005857,returned,1979.71,11-02-2024,46:59.9
O00012360,U003016,cancelled,113.47,14-11-2024,32:31.9
O00012361,U007744,cancelled,350.41,25-12-2024,57:01.6
O00012362,U005506,cancelled,71.91,24-09-2024,08:00.9
O00012364,U009681,processing,443.67,02-10-2025,12:51.3
O00012365,U006506,shipped,352.97,01-05-2025,06:16.2
O00012367,U008192,cancelled,979.97,22-06-2024,07:37.9
O00012368,U004335,shipped,114.66,26-05-2025,25:51.3
O00012370,U007610,processing,478.97,17-01-2024,20:42.6
O00012371,U001252,shipped,857.27,30-07-2025,22:14.4
O00012372,U002950,shipped,685.74,23-10-2024,13:46.5
O00012373,U004818,returned,97.61,23-06-2024,49:27.9
O00012374,U001774,returned,321,12-05-2025,42:36.0
O00012375,U004112,shipped,1153.85,21-11-2024,24:59.3
O00012376,U007595,processing,232.26,10-04-2024,23:51.3
O00012377,U005928,completed,1268.36,10-06-2025,41:47.5
O00012378,U003840,cancelled,1322.18,31-08-2025,41:43.7
O00012379,U005398,completed,52.95,30-07-2025,22:31.1
O00012380,U003289,processing,153.72,10-11-2025,59:02.1
O00012381,U008508,returned,238.36,02-11-2024,06:37.0
O00012382,U002643,returned,202.72,04-03-2025,40:58.3
O00012383,U008435,returned,181.51,20-11-2024,57:51.0
O00012384,U001821,completed,22.47,20-04-2024,58:41.3
O00012385,U002626,cancelled,18.51,20-03-2024,03:26.0
O00012386,U003939,processing,735.2,09-05-2024,34:47.9
O00012387,U007031,processing,4675.7,05-10-2025,01:11.8
O00012388,U004364,returned,27.46,28-01-2025,11:47.2
O00012389,U007279,returned,143.82,07-01-2024,32:19.0
O00012390,U004078,cancelled,52.93,17-06-2025,21:54.4
O00012391,U003122,processing,397.97,28-08-2024,00:41.4
O00012392,U004369,processing,82.77,22-10-2025,11:25.6
O00012393,U002009,cancelled,639.78,03-04-2025,54:22.5
O00012394,U004649,shipped,40.02,26-04-2025,05:49.5
O00012395,U004708,processing,1223.44,22-08-2024,36:36.2
O00012396,U005914,shipped,125.02,11-05-2025,43:53.9
O00012397,U000908,shipped,76.59,05-11-2025,33:27.6
O00012398,U008397,processing,195.39,25-09-2024,12:19.7
O00012399,U000841,returned,462.58,23-10-2024,37:00.7
O00012400,U000386,completed,4799.94,10-11-2025,29:40.4
O00012401,U006260,cancelled,103.59,16-07-2024,57:00.4
O00012402,U008976,shipped,504.36,30-01-2025,02:14.6
O00012403,U009507,shipped,219.76,11-01-2024,44:37.5
O00012404,U004567,shipped,3371.57,01-05-2025,36:07.6
O00012406,U005458,processing,61.14,15-10-2025,13:46.3
O00012407,U006836,processing,1369.3,08-07-2024,58:31.3
O00012409,U009006,processing,32.46,06-02-2025,48:11.8
O00012410,U006904,processing,84.8,17-04-2025,22:26.9
O00012412,U007144,shipped,112.83,26-09-2024,56:08.7
O00012413,U000021,processing,64.45,26-10-2025,00:15.4
O00012415,U005101,processing,152.43,13-07-2025,04:12.5
O00012416,U008403,shipped,269.19,13-10-2025,16:03.7
O00012417,U006550,processing,64.95,08-10-2024,28:22.9
O00012419,U003170,cancelled,403.58,24-09-2025,42:25.8
O00012420,U009876,processing,303.15,21-10-2024,12:31.2
O00012422,U007369,returned,826.85,24-04-2025,16:05.5
O00012423,U006559,completed,1057.34,18-02-2025,36:35.6
O00012425,U005475,cancelled,268.67,17-10-2024,36:44.0
O00012426,U000599,returned,2304.06,20-07-2025,44:34.4
O00012428,U005827,completed,886.47,01-03-2025,22:54.1
O00012429,U002987,processing,313.12,22-10-2024,20:54.4
O00012431,U004325,processing,130.56,05-03-2025,43:21.7
O00012432,U003230,completed,671.71,24-04-2025,13:24.9
O00012434,U000217,returned,532.4,24-05-2025,15:41.1
O00012435,U007370,returned,99.54,14-06-2024,19:31.7
O00012436,U003914,shipped,253.12,21-10-2024,15:05.5
O00012438,U001706,cancelled,181.88,11-06-2024,03:54.9
O00012439,U001212,shipped,1011.51,14-07-2024,06:43.1
O00012441,U006535,shipped,190.65,19-01-2025,11:41.0
O00012442,U007321,cancelled,367.8,17-01-2024,13:27.3
O00012444,U003581,returned,1567.63,12-05-2025,20:09.0
O00012445,U009420,returned,286.62,03-09-2025,00:09.1
O00012447,U003379,cancelled,756.87,21-09-2024,45:44.2
O00012448,U006657,shipped,1609.06,03-02-2025,01:10.3
O00012450,U003749,shipped,1094.25,18-03-2024,35:02.9
O00012451,U009660,completed,914.46,13-12-2024,05:11.5
O00012453,U003378,processing,699.56,01-01-2024,50:53.0
O00012454,U009897,returned,94.35,27-03-2024,50:03.4
O00012456,U002128,shipped,214.25,29-07-2024,08:18.3
O00012457,U006630,cancelled,1832.38,09-06-2025,02:06.9
O00012458,U005176,processing,1372.29,29-03-2025,51:15.5
O00012460,U008099,returned,254.52,04-12-2024,58:44.2
O00012461,U005514,completed,820.17,24-01-2024,09:14.0
O00012463,U000378,returned,59.9,10-03-2025,37:20.4
O00012464,U000196,completed,618.47,17-01-2025,37:56.9
O00012466,U001886,cancelled,76.49,27-07-2025,31:10.5
O00012467,U008364,processing,119.82,18-10-2024,28:24.9
O00012469,U001449,returned,130.56,03-09-2024,45:42.5
O00012470,U001347,shipped,757.5,24-04-2024,51:07.9
O00012472,U007724,cancelled,132.7,12-03-2024,25:21.1
O00012473,U005373,shipped,64.27,19-01-2025,17:21.5
O00012475,U001680,cancelled,958.95,22-05-2025,05:54.9
O00012476,U003530,processing,13.49,24-01-2025,45:55.7
O00012478,U009896,cancelled,2295.83,15-10-2025,33:19.5
O00012479,U009353,returned,600.51,05-06-2025,45:36.7
O00012480,U009192,shipped,384.73,06-09-2024,39:33.3
O00012482,U005954,processing,102.68,12-10-2025,37:53.4
O00012483,U002516,processing,21.52,01-01-2024,37:29.6
O00012484,U001383,completed,197.5,24-06-2025,19:20.5
O00012485,U000817,completed,56.76,09-08-2024,10:42.8
O00012486,U001850,processing,410.12,10-06-2024,13:58.4
O00012487,U000553,returned,169.58,11-01-2025,09:01.2
O00012488,U001187,processing,1420.71,05-05-2025,51:09.1
O00012489,U004206,shipped,1550.71,06-11-2025,21:14.1
O00012490,U008000,shipped,351.48,18-06-2024,06:29.7
O00012491,U005996,shipped,131.76,14-06-2024,24:08.6
O00012492,U000309,completed,165.4,22-07-2025,03:54.8
O00012493,U002468,shipped,97.46,11-07-2024,03:32.1
O00012494,U001525,returned,818.4,19-02-2025,39:36.8
O00012495,U009646,completed,1161.93,04-10-2024,49:02.8
O00012496,U009782,completed,1079.48,17-02-2025,37:06.2
O00012497,U008890,cancelled,828.53,18-10-2024,51:51.9
O00012498,U002637,processing,396.25,18-04-2024,08:04.1
O00012499,U001401,processing,6.85,21-03-2024,05:10.3
O00012500,U005304,cancelled,1631.07,19-06-2025,17:05.5
O00012501,U003981,processing,792.5,08-01-2024,35:47.7
O00012502,U007561,cancelled,45.32,30-12-2024,55:16.9
O00012503,U008230,returned,196.8,14-04-2024,28:40.8
O00012504,U000505,shipped,1628.6,19-01-2024,08:07.2
O00012505,U003408,shipped,24.52,20-08-2024,20:36.4
O00012506,U004740,processing,571.58,09-03-2025,30:01.9
O00012507,U009880,shipped,265.95,01-08-2024,02:59.4
O00012508,U002541,returned,63.71,16-02-2025,59:23.2
O00012509,U001862,shipped,50.14,02-11-2025,52:22.9
O00012510,U004664,cancelled,888.73,17-09-2024,44:06.1
O00012511,U009567,completed,49.66,04-11-2024,58:48.8
O00012512,U004717,shipped,688.52,21-05-2024,37:59.6
O00012513,U006090,shipped,451.74,19-11-2024,17:00.8
O00012514,U006490,completed,59.25,20-07-2024,43:50.8
O00012516,U004335,shipped,477.66,29-09-2024,18:31.6
O00012517,U001620,cancelled,31.7,03-05-2025,12:32.2
O00012519,U006218,shipped,112.68,01-09-2024,56:51.7
O00012520,U001282,shipped,93.84,07-04-2024,22:19.8
O00012522,U008524,shipped,306.12,11-10-2024,38:37.7
O00012523,U002203,completed,99.02,28-02-2024,50:24.1
O00012524,U007720,shipped,258.34,11-12-2024,53:24.2
O00012526,U006864,cancelled,3066.68,15-02-2024,11:34.2
O00012527,U006669,processing,875.58,24-03-2025,59:05.2
O00012529,U004564,cancelled,279.05,19-07-2024,58:30.1
O00012530,U008143,processing,119.98,06-02-2024,37:15.2
O00012532,U001166,cancelled,105.48,18-12-2024,53:24.4
O00012533,U008520,completed,2681.52,07-05-2025,43:53.1
O00012535,U000157,cancelled,4813.35,26-04-2024,28:10.5
O00012536,U003086,shipped,45.93,16-09-2024,39:57.4
O00012538,U000646,returned,573.4,08-09-2025,22:18.2
O00012539,U002973,processing,114.24,13-06-2024,53:33.6
O00012541,U005093,shipped,20.18,04-07-2025,56:14.7
O00012542,U002962,returned,262.46,04-09-2024,44:23.4
O00012543,U008773,completed,1718.01,16-08-2024,44:51.8
O00012545,U001769,returned,1279.29,29-08-2024,11:51.0
O00012546,U003391,shipped,317.25,01-02-2025,12:39.0
O00012548,U009001,returned,1370.9,08-02-2025,30:54.6
O00012549,U005437,returned,570.57,09-04-2025,26:44.0
O00012551,U004387,shipped,902.48,23-07-2025,49:08.9
O00012552,U002699,shipped,22.26,23-04-2024,01:58.8
O00012554,U004042,returned,1539.89,21-07-2024,10:56.2
O00012555,U007372,cancelled,815.01,02-01-2025,59:36.5
O00012557,U000927,returned,1709.98,15-06-2025,11:20.1
O00012558,U008519,returned,420.35,26-06-2025,34:28.2
O00012560,U006462,returned,147.29,20-03-2025,22:58.1
O00012561,U006246,processing,552.57,02-07-2025,25:33.6
O00012563,U002299,returned,718.31,23-10-2025,42:19.1
O00012564,U009140,completed,241.09,26-03-2024,34:13.5
O00012566,U006716,completed,99.35,05-02-2025,05:57.4
O00012567,U001136,shipped,1917.51,16-07-2025,02:17.6
O00012568,U003282,shipped,360.8,21-10-2024,18:59.1
O00012570,U007653,completed,1712.95,21-07-2025,37:30.0
O00012571,U000645,processing,49.97,23-02-2025,21:16.3
O00012573,U006615,completed,138.74,25-01-2025,21:02.3
O00012574,U006277,cancelled,370.83,15-10-2024,43:04.6
O00012576,U001953,processing,1258.25,10-11-2025,25:18.6
O00012577,U005502,cancelled,69.64,07-03-2025,18:56.8
O00012579,U000222,processing,24.97,30-10-2025,38:18.7
O00012580,U007359,cancelled,183.58,23-08-2025,52:02.7
O00012582,U007987,completed,1714.89,09-05-2024,23:29.2
O00012583,U005367,completed,44.4,27-10-2024,02:24.7
O00012585,U007376,cancelled,305,02-04-2024,01:02.5
O00012586,U005258,completed,198.59,29-04-2024,46:43.8
O00012587,U000021,returned,46.89,06-01-2025,30:48.6
O00012589,U002334,shipped,54.16,11-03-2025,25:10.1
O00012590,U001038,returned,21.18,24-07-2024,43:55.7
O00012592,U009154,returned,492.48,22-08-2025,11:26.1
O00012593,U004487,returned,37.56,23-10-2025,43:19.1
O00012595,U006018,processing,318.86,23-06-2024,25:06.0
O00012596,U006100,shipped,51.45,29-10-2025,11:14.0
O00012597,U003563,processing,26.31,15-03-2025,54:37.5
O00012598,U008603,shipped,2566.81,07-03-2024,03:22.7
O00012599,U004323,processing,309.95,29-05-2025,51:07.2
O00012600,U005932,completed,16.62,30-10-2024,50:07.9
O00012601,U008154,completed,124.31,11-09-2024,42:08.6
O00012602,U003991,completed,60.61,12-08-2025,56:53.4
O00012603,U005108,processing,348.96,08-10-2025,01:19.3
O00012604,U004861,cancelled,157.07,03-12-2024,12:30.1
O00012605,U002868,cancelled,245.21,21-07-2024,07:19.5
O00012606,U004325,cancelled,434.9,08-04-2025,08:37.2
O00012607,U003032,completed,35.41,30-03-2025,32:57.8
O00012608,U007232,returned,61.15,13-07-2024,15:20.2
O00012609,U001843,cancelled,1655.43,27-05-2024,59:21.4
O00012610,U004618,returned,1463.26,17-05-2025,47:05.3
O00012611,U001537,completed,1249.04,09-06-2025,44:24.9
O00012612,U005274,returned,3.69,07-07-2024,05:41.8
O00012613,U008480,completed,136.13,04-11-2025,01:49.3
O00012614,U008852,returned,1423.17,08-02-2024,41:26.3
O00012615,U008818,shipped,602.52,03-03-2024,22:52.7
O00012616,U005809,returned,690.47,26-12-2024,55:55.8
O00012617,U002255,processing,331.98,06-06-2024,23:18.6
O00012618,U002439,returned,677.3,07-01-2024,33:51.0
O00012619,U000912,cancelled,139.93,29-03-2025,44:50.8
O00012620,U008533,shipped,347.45,13-03-2024,13:10.6
O00012621,U007430,shipped,903.95,06-07-2024,43:36.6
O00012622,U009448,processing,70.34,21-05-2025,31:08.1
O00012623,U009122,shipped,538.87,28-08-2024,11:55.0
O00012624,U001304,completed,509.41,06-07-2024,00:02.4
O00012625,U001509,cancelled,153.72,08-07-2025,39:38.6
O00012626,U002123,shipped,267.98,05-01-2024,31:48.1
O00012627,U003009,shipped,34.26,02-09-2025,57:38.4
O00012629,U005660,cancelled,1523.23,23-04-2024,10:00.0
O00012630,U005179,cancelled,1792.76,26-07-2025,12:26.8
O00012632,U006528,cancelled,202.57,21-02-2025,11:28.0
O00012633,U002851,returned,173.79,07-06-2025,30:44.8
O00012635,U003263,processing,1140.87,23-09-2024,44:29.2
O00012636,U002759,returned,121.54,04-10-2025,28:46.3
O00012638,U002748,completed,1141.06,22-03-2024,39:50.4
O00012639,U005005,completed,352.75,08-09-2024,12:15.8
O00012640,U008728,processing,45.35,17-08-2024,09:02.4
O00012642,U001152,returned,1021.01,03-09-2024,30:31.4
O00012643,U008843,returned,982.01,05-09-2025,23:02.8
O00012645,U004443,shipped,142.04,10-06-2025,54:42.8
O00012646,U003399,shipped,1700.73,11-04-2025,41:22.5
O00012648,U007288,shipped,1599.61,09-07-2024,43:02.0
O00012649,U009669,cancelled,201.81,21-04-2025,18:49.4
O00012651,U001318,returned,452.26,29-11-2024,20:11.3
O00012652,U001802,completed,755.52,14-01-2025,04:28.0
O00012654,U004645,returned,2631.23,04-10-2024,27:28.2
O00012655,U004464,completed,511.04,09-04-2025,27:04.4
O00012657,U001081,cancelled,2922.92,29-04-2024,44:56.4
O00012658,U004996,completed,51.04,26-02-2025,17:24.1
O00012660,U000183,returned,1576.9,02-06-2024,38:35.5
O00012661,U003910,completed,767.54,15-05-2025,32:16.2
O00012662,U002019,shipped,60.11,04-10-2024,39:36.8
O00012664,U001529,cancelled,48.87,01-08-2025,33:19.9
O00012665,U008345,shipped,147.47,16-05-2024,30:06.6
O00012667,U008710,cancelled,186.13,27-05-2025,09:40.9
O00012668,U006989,cancelled,542.71,20-12-2024,10:56.2
O00012670,U008875,shipped,175.44,24-08-2025,41:51.9
O00012671,U002202,returned,69.29,06-04-2024,46:23.9
O00012673,U002902,returned,173.11,07-12-2024,01:05.5
O00012674,U002830,shipped,576.4,08-07-2025,21:27.2
O00012676,U005135,cancelled,1001.17,01-03-2025,07:28.9
O00012677,U000938,completed,361.8,15-12-2024,15:14.6
O00012679,U008622,processing,153.06,03-01-2024,37:27.2
O00012680,U007488,returned,1680.02,05-01-2024,39:36.7
O00012682,U002465,shipped,151.5,17-03-2025,40:26.2
O00012683,U009803,cancelled,761.87,23-07-2025,17:17.2
O00012685,U002027,returned,165.38,04-01-2025,03:13.2
O00012686,U003178,returned,76.81,10-05-2024,28:34.0
O00012688,U009271,completed,317.61,09-02-2025,37:04.6
O00012689,U004326,processing,114.57,10-04-2025,06:41.1
O00012690,U001923,processing,189.24,30-01-2025,48:12.8
O00012692,U008161,cancelled,237.26,16-06-2024,10:08.4
O00012693,U001157,processing,219.69,25-12-2024,55:39.4
O00012695,U001044,completed,815.47,03-05-2025,24:18.6
O00012696,U002503,returned,1277.65,13-11-2024,59:40.0
O00012698,U002871,returned,124.26,05-07-2025,36:43.7
O00012699,U007253,cancelled,830.46,06-09-2024,53:28.9
O00012701,U000329,returned,621.86,23-01-2024,51:25.8
O00012702,U008559,cancelled,71.01,12-08-2024,35:23.2
O00012704,U002399,shipped,509.14,25-11-2024,56:52.0
O00012705,U008562,cancelled,783.79,18-05-2024,33:50.8
O00012707,U007069,shipped,1069.61,28-03-2025,19:19.5
O00012708,U008677,completed,518.48,27-07-2025,16:37.4
O00012709,U006062,shipped,367.54,06-03-2025,48:43.8
O00012710,U005346,processing,98.25,10-07-2024,00:11.3
O00012711,U000375,completed,232.25,09-01-2025,44:26.3
O00012712,U007094,cancelled,3.61,25-05-2024,34:56.4
O00012713,U007974,processing,40.79,31-01-2024,19:50.5
O00012714,U002285,returned,2284.29,14-06-2024,39:37.7
O00012715,U009556,shipped,27.14,21-04-2025,26:08.9
O00012716,U004430,returned,61.9,19-08-2025,39:11.0
O00012717,U000232,completed,83.72,06-11-2025,13:41.4
O00012718,U009392,cancelled,384.69,06-04-2024,51:33.7
O00012719,U002659,returned,618.99,08-05-2024,53:15.3
O00012720,U000796,completed,1044.89,19-09-2024,34:32.8
O00012721,U001537,shipped,1065.77,02-09-2024,59:39.7
O00012722,U001223,returned,456.3,18-07-2024,53:15.5
O00012723,U005819,processing,66.48,17-10-2025,25:04.3
O00012724,U008721,completed,124.34,26-07-2024,40:18.9
O00012725,U002124,processing,738.26,12-06-2024,36:31.1
O00012726,U005694,returned,273.48,03-07-2025,25:27.9
O00012727,U007072,completed,18.38,30-11-2024,46:15.1
O00012728,U004836,returned,1244.34,12-02-2024,14:39.5
O00012729,U003432,processing,199.12,12-03-2024,10:20.1
O00012730,U001799,cancelled,3152.3,04-06-2025,58:01.1
O00012731,U009422,returned,147.68,25-08-2024,22:56.4
O00012732,U000411,completed,284.58,23-02-2024,31:47.1
O00012733,U000560,returned,63.65,21-02-2024,30:10.2
O00012734,U000668,returned,177.36,15-09-2025,17:44.9
O00012735,U006186,returned,253.7,10-07-2024,06:36.0
O00012736,U004746,shipped,249.04,27-10-2025,24:58.2
O00012737,U002904,returned,2033.35,05-08-2025,44:54.3
O00012738,U000619,completed,11.89,06-07-2024,39:13.1
O00012739,U003583,cancelled,3.37,20-06-2025,24:35.6
O00012740,U001122,completed,471.27,23-02-2024,28:39.3
O00012741,U000698,shipped,918.99,04-11-2024,30:33.2
O00012742,U007127,processing,207.57,09-05-2025,00:54.6
O00012744,U006605,shipped,721.24,08-09-2024,48:18.2
O00012745,U005326,completed,156.73,14-05-2025,33:27.7
O00012747,U003632,processing,232.08,09-07-2025,02:32.3
O00012748,U004499,returned,95.48,13-06-2024,23:01.5
O00012749,U000716,processing,1109.86,28-10-2024,35:19.6
O00012751,U000795,cancelled,38.79,26-11-2024,23:36.3
O00012752,U005652,shipped,1835.32,07-09-2025,37:24.0
O00012754,U008114,returned,112.71,29-09-2024,37:01.6
O00012755,U003018,cancelled,11.57,27-09-2024,54:09.5
O00012757,U009833,cancelled,541.54,01-03-2025,27:46.1
O00012758,U002960,completed,207.94,06-05-2025,27:40.1
O00012760,U006131,processing,117.46,15-01-2025,51:20.3
O00012761,U008606,returned,51.78,08-05-2025,02:14.5
O00012763,U009662,returned,416.66,27-06-2024,29:02.5
O00012764,U001889,cancelled,1160.35,29-05-2024,04:21.9
O00012766,U007613,returned,90.37,17-10-2025,18:16.2
O00012767,U001848,returned,159.87,28-01-2025,51:22.6
O00012769,U002501,processing,829.95,30-08-2025,27:04.7
O00012770,U002252,completed,375.91,28-02-2025,56:37.2
O00012772,U004327,returned,503.43,11-08-2024,07:41.6
O00012773,U006402,completed,1551.44,14-11-2024,00:16.5
O00012774,U003347,completed,458.68,17-10-2024,44:04.0
O00012776,U006385,cancelled,292.48,01-06-2025,41:47.6
O00012777,U006519,cancelled,30.59,20-07-2024,28:03.5
O00012779,U008552,processing,46.77,01-10-2025,37:01.5
O00012780,U007591,returned,59.96,11-06-2025,04:28.5
O00012782,U009648,shipped,439.66,30-12-2024,27:41.1
O00012783,U000111,processing,226.46,21-07-2025,50:28.5
O00012785,U008596,cancelled,350.18,21-10-2024,32:10.5
O00012786,U004483,completed,513.6,01-11-2024,45:30.9
O00012788,U009497,cancelled,2350.16,06-12-2024,17:38.3
O00012789,U001778,processing,126.29,16-02-2025,43:47.1
O00012791,U002808,completed,813.18,02-02-2025,43:59.2
O00012792,U004383,cancelled,750.44,23-05-2024,46:28.4
O00012794,U006166,cancelled,375.85,14-02-2024,34:31.4
O00012795,U003473,cancelled,397.02,29-12-2024,40:45.0
O00012796,U007310,processing,182.81,14-07-2024,35:48.8
O00012798,U007116,shipped,369.9,18-07-2024,41:46.7
O00012799,U002695,cancelled,1510.53,12-01-2025,13:26.0
O00012801,U007251,returned,1912.29,07-06-2024,36:32.5
O00012802,U005490,returned,45.55,30-06-2025,39:20.3
O00012804,U000053,returned,92.89,15-03-2025,54:17.3
O00012805,U005618,shipped,41.44,28-06-2025,51:01.9
O00012807,U002018,processing,758.55,19-01-2025,49:37.3
O00012808,U003116,returned,398.53,18-02-2024,54:31.6
O00012810,U002494,shipped,287.26,06-11-2024,47:35.1
O00012811,U006105,returned,9.92,04-01-2025,14:41.9
O00012813,U009666,returned,663.84,10-01-2025,23:56.5
O00012814,U004419,shipped,254.08,27-11-2024,04:52.9
O00012816,U006539,cancelled,506.23,14-09-2025,02:43.0
O00012817,U009470,cancelled,525.6,01-07-2024,04:06.8
O00012818,U002729,processing,63.38,10-09-2024,08:10.9
O00012820,U005306,processing,980.3,06-02-2024,32:02.5
O00012821,U001786,processing,2564.4,01-08-2025,07:22.2
