user_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
U006336,544,1,549.76,1,2,2,122,Lost
U006337,43,2,1041.22,5,3,3,533,Loyal
U006338,512,1,1436.36,1,2,4,124,Lost
U006339,55,2,3686.9000000000005,5,3,5,535,Loyal
U006341,64,3,4229.53,5,4,5,545,Champions
U006342,389,1,477.08,2,2,2,222,At Risk
U006343,3,2,385.32000000000005,5,3,2,532,Loyal
U006344,30,5,3034.17,5,5,5,555,Champions
U006345,33,2,256.34000000000003,5,3,1,531,Loyal
U006346,6,2,527.9499999999999,5,3,2,532,Loyal
U006348,125,2,1506.07,4,3,4,434,Loyal
U006349,80,2,347.53,4,3,2,432,Loyal
U006351,109,4,785.14,4,5,3,453,Loyal
U006353,356,1,90.02,2,2,1,221,At Risk
U006354,240,2,1628.94,3,3,4,334,Loyal
U006355,504,1,603.12,1,2,2,122,Lost
U006357,90,4,3780.96,4,5,5,455,Champions
U006358,47,6,515.49,5,5,2,552,Loyal
U006361,620,1,372.14,1,2,2,122,Lost
U006362,160,2,2259.82,3,3,5,335,Loyal
U006363,515,2,1053.85,1,3,3,133,Lost
U006364,182,2,683.9300000000001,3,3,3,333,Loyal
U006365,96,3,3804.48,4,4,5,445,Champions
U006366,344,2,1455.42,2,3,4,234,At Risk
U006367,21,4,5709.53,5,5,5,555,Champions
U006368,457,3,969.37,1,4,3,143,Lost
U006369,128,5,2093.17,4,5,4,454,Champions
U006370,363,1,590.9200000000001,2,2,2,222,At Risk
U006373,142,2,1244.0900000000001,4,3,3,433,Loyal
U006374,50,4,3546.64,5,5,5,555,Champions
U006375,600,1,154.57,1,2,1,121,Lost
U006376,1,3,8406.65,5,4,5,545,Champions
U006377,28,2,1405.14,5,3,4,534,Loyal
U006378,139,3,2170.25,4,4,4,444,Champions
U006380,198,3,2814.46,3,4,5,345,Loyal
U006381,221,3,4094.15,3,4,5,345,Loyal
U006382,176,3,5360.55,3,4,5,345,Loyal
U006383,24,3,5095.64,5,4,5,545,Champions
U006384,580,2,255.97,1,3,1,131,Lost
U006385,166,3,1266.07,3,4,4,344,Loyal
U006386,95,2,414.49,4,3,2,432,Loyal
U006387,73,2,1507.53,4,3,4,434,Loyal
U006388,342,3,818.8199999999999,2,4,3,243,At Risk
U006389,79,3,1062.47,4,4,3,443,Loyal
U006390,619,1,97.57,1,2,1,121,Lost
U006391,404,3,667.32,2,4,2,242,At Risk
U006392,44,1,127.42,5,2,1,521,Potential
U006393,154,2,393.24,3,3,2,332,Loyal
U006394,612,1,34.12,1,2,1,121,Lost
U006395,399,1,1989.66,2,2,4,224,At Risk
U006396,452,1,420.42999999999995,1,2,2,122,Lost
U006397,106,3,1717.01,4,4,4,444,Champions
U006399,412,1,814.55,1,2,3,123,Lost
U006400,560,1,167.51999999999998,1,2,1,121,Lost
U006401,102,3,2001.61,4,4,4,444,Champions
U006402,365,3,1921.3899999999999,2,4,4,244,At Risk
U006403,12,5,3118.04,5,5,5,555,Champions
U006404,270,1,985.35,2,2,3,223,At Risk
U006405,546,2,1219.1599999999999,1,3,3,133,Lost
U006406,279,3,339.81,2,4,2,242,At Risk
U006407,532,1,513.91,1,2,2,122,Lost
U006408,31,5,868.54,5,5,3,553,Loyal
U006409,199,3,226.2,3,4,1,341,Loyal
U006410,246,3,1869.6000000000001,3,4,4,344,Loyal
U006411,104,2,50.37,4,3,1,431,Loyal
U006412,535,1,530.14,1,2,2,122,Lost
U006414,192,5,939.6800000000001,3,5,3,353,Loyal
U006415,35,3,600.22,5,4,2,542,Loyal
U006416,232,3,372.42,3,4,2,342,Loyal
U006417,13,3,2258.9900000000002,5,4,5,545,Champions
U006419,204,1,47.16,3,2,1,321,Potential
U006420,370,1,74.41,2,2,1,221,At Risk
U006421,57,2,1327.48,5,3,4,534,Loyal
U006422,321,2,132.47,2,3,1,231,At Risk
U006423,233,2,2531.86,3,3,5,335,Loyal
U006424,173,1,223.96,3,2,1,321,Potential
U006425,57,3,999.6800000000001,5,4,3,543,Loyal
U006426,385,2,201.49,2,3,1,231,At Risk
U006427,223,1,718.8900000000001,3,2,3,323,Potential
U006429,444,1,179.12,1,2,1,121,Lost
U006430,571,1,188.36,1,2,1,121,Lost
U006431,142,3,525.98,4,4,2,442,Loyal
U006433,249,1,289.15,3,2,2,322,Potential
U006435,5,4,2967.4,5,5,5,555,Champions
U006436,451,1,39.02,1,2,1,121,Lost
U006437,525,1,37.14,1,2,1,121,Lost
U006438,263,2,889.16,2,3,3,233,At Risk
U006439,41,4,1596.67,5,5,4,554,Champions
U006440,385,2,608.8599999999999,2,3,2,232,At Risk
U006441,119,1,502.87,4,2,2,422,Potential
U006442,87,3,2185.69,4,4,4,444,Champions
U006443,600,2,388.51,1,3,2,132,Lost
U006444,18,2,896.34,5,3,3,533,Loyal
U006445,67,6,2267.2799999999997,4,5,5,455,Champions
U006446,47,5,4121.61,5,5,5,555,Champions
U006447,185,2,1890.37,3,3,4,334,Loyal
U006448,95,1,1460.75,4,2,4,424,Potential
U006449,32,2,2900.33,5,3,5,535,Loyal
U006450,503,2,2784.03,1,3,5,135,Lost
U006451,492,2,27.880000000000003,1,3,1,131,Lost
U006453,613,1,233.13,1,2,1,121,Lost
U006454,504,2,414.39,1,3,2,132,Lost
U006455,517,1,2014.06,1,2,4,124,Lost
U006456,41,7,4946.33,5,5,5,555,Champions
U006457,7,4,410.49,5,5,2,552,Loyal
U006458,170,1,1093.62,3,2,3,323,Potential
U006459,55,3,696.9200000000001,5,4,3,543,Loyal
U006460,46,2,279.01,5,3,2,532,Loyal
U006461,230,1,733.93,3,2,3,323,Potential
U006462,69,2,181.61,4,3,1,431,Loyal
U006464,89,3,3901.22,4,4,5,445,Champions
U006465,372,4,927.2,2,5,3,253,At Risk
U006466,237,1,51.45,3,2,1,321,Potential
U006467,363,3,870.99,2,4,3,243,At Risk
U006469,179,4,10953.18,3,5,5,355,Loyal
U006470,529,2,1343.23,1,3,4,134,Lost
U006471,424,1,498.14,1,2,2,122,Lost
U006472,519,1,150.4,1,2,1,121,Lost
U006473,130,3,563.11,4,4,2,442,Loyal
U006474,192,2,235.31,3,3,1,331,Loyal
U006476,507,1,343.53,1,2,2,122,Lost
U006477,172,4,4459.39,3,5,5,355,Loyal
U006478,41,3,1990.1599999999999,5,4,4,544,Champions
U006480,228,3,1038.0,3,4,3,343,Loyal
U006482,259,2,86.33,2,3,1,231,At Risk
U006485,273,2,706.41,2,3,3,233,At Risk
U006486,289,3,671.88,2,4,3,243,At Risk
U006487,298,3,1841.58,2,4,4,244,At Risk
U006488,34,2,403.20000000000005,5,3,2,532,Loyal
U006489,131,1,490.62,4,2,2,422,Potential
U006490,95,4,2253.28,4,5,4,454,Champions
U006492,49,2,282.48,5,3,2,532,Loyal
U006493,7,3,1540.77,5,4,4,544,Champions
U006494,80,2,895.31,4,3,3,433,Loyal
U006495,562,1,111.25,1,2,1,121,Lost
U006496,342,1,32.25,2,2,1,221,At Risk
U006497,132,2,965.82,4,3,3,433,Loyal
U006498,17,5,2071.0099999999998,5,5,4,554,Champions
U006499,464,2,308.0,1,3,2,132,Lost
U006500,404,2,731.73,2,3,3,233,At Risk
U006501,92,2,516.58,4,3,2,432,Loyal
U006502,667,1,173.37,1,2,1,121,Lost
U006503,56,4,1816.3500000000001,5,5,4,554,Champions
U006504,181,3,3521.71,3,4,5,345,Loyal
U006506,156,4,2117.36,3,5,4,354,Loyal
U006507,668,1,2053.48,1,2,4,124,Lost
U006508,154,2,1823.9099999999999,3,3,4,334,Loyal
U006510,62,3,2630.4700000000003,5,4,5,545,Champions
U006511,210,3,792.92,3,4,3,343,Loyal
U006512,103,2,1608.56,4,3,4,434,Loyal
U006513,79,3,433.8,4,4,2,442,Loyal
U006514,318,2,493.96000000000004,2,3,2,232,At Risk
U006515,36,5,1165.9299999999998,5,5,3,553,Loyal
U006516,92,4,7608.3099999999995,4,5,5,455,Champions
U006517,277,2,856.15,2,3,3,233,At Risk
U006518,103,2,941.72,4,3,3,433,Loyal
U006519,338,4,902.24,2,5,3,253,At Risk
U006522,426,2,1759.77,1,3,4,134,Lost
U006523,74,3,2777.46,4,4,5,445,Champions
U006524,49,3,974.87,5,4,3,543,Loyal
U006525,133,3,3882.1600000000003,4,4,5,445,Champions
U006526,338,4,682.5,2,5,3,253,At Risk
U006527,30,7,4490.6,5,5,5,555,Champions
U006528,4,3,2865.8,5,4,5,545,Champions
U006530,516,1,63.08,1,2,1,121,Lost
U006531,54,3,3890.39,5,4,5,545,Champions
U006532,142,5,5167.48,4,5,5,455,Champions
U006533,542,1,22.11,1,2,1,121,Lost
U006534,89,1,764.69,4,2,3,423,Potential
U006535,0,2,987.44,5,3,3,533,Loyal
U006536,616,1,98.79,1,2,1,121,Lost
U006538,40,4,2078.25,5,5,4,554,Champions
U006539,15,4,1707.97,5,5,4,554,Champions
U006540,242,1,698.17,3,2,3,323,Potential
U006541,419,3,683.13,1,4,3,143,Lost
U006543,535,1,44.55,1,2,1,121,Lost
U006544,458,1,468.29999999999995,1,2,2,122,Lost
U006545,418,1,19.99,1,2,1,121,Lost
U006546,310,2,229.59,2,3,1,231,At Risk
U006547,3,3,1136.99,5,4,3,543,Loyal
U006548,123,5,4443.79,4,5,5,455,Champions
U006549,164,1,131.83,3,2,1,321,Potential
U006550,46,5,2897.06,5,5,5,555,Champions
U006551,0,3,2408.29,5,4,5,545,Champions
U006553,335,2,1196.8700000000001,2,3,3,233,At Risk
U006555,11,6,6944.49,5,5,5,555,Champions
U006556,212,3,1739.66,3,4,4,344,Loyal
U006557,30,4,3644.39,5,5,5,555,Champions
U006558,125,1,947.24,4,2,3,423,Potential
U006559,37,5,4920.18,5,5,5,555,Champions
U006560,28,2,1778.74,5,3,4,534,Loyal
U006561,456,2,1076.3,1,3,3,133,Lost
U006562,287,2,511.75,2,3,2,232,At Risk
U006564,1,3,854.63,5,4,3,543,Loyal
U006565,9,4,5168.95,5,5,5,555,Champions
U006566,490,1,1218.64,1,2,3,123,Lost
U006567,361,2,646.89,2,3,2,232,At Risk
U006568,569,2,465.19,1,3,2,132,Lost
U006569,249,3,4243.38,3,4,5,345,Loyal
U006570,661,1,1707.4099999999999,1,2,4,124,Lost
U006572,83,1,313.89,4,2,2,422,Potential
U006574,74,3,2380.35,4,4,5,445,Champions
U006575,196,5,1551.6,3,5,4,354,Loyal
U006576,317,2,275.69,2,3,1,231,At Risk
U006577,17,5,2418.92,5,5,5,555,Champions
U006578,146,2,544.8599999999999,4,3,2,432,Loyal
U006579,431,2,314.23,1,3,2,132,Lost
U006580,252,3,838.24,3,4,3,343,Loyal
U006581,33,3,1546.38,5,4,4,544,Champions
U006582,193,4,2459.36,3,5,5,355,Loyal
U006583,159,3,1914.01,3,4,4,344,Loyal
U006584,123,3,3196.1,4,4,5,445,Champions
U006585,582,2,1588.19,1,3,4,134,Lost
U006586,439,1,1737.05,1,2,4,124,Lost
U006587,643,1,14.81,1,2,1,121,Lost
U006588,241,1,991.35,3,2,3,323,Potential
U006589,76,2,2620.62,4,3,5,435,Loyal
U006590,50,3,4448.0,5,4,5,545,Champions
U006591,37,2,1209.98,5,3,3,533,Loyal
U006592,294,1,2040.11,2,2,4,224,At Risk
U006593,469,1,745.53,1,2,3,123,Lost
U006594,66,1,47.54,5,2,1,521,Potential
U006596,64,4,6141.87,5,5,5,555,Champions
U006597,170,1,5.2,3,2,1,321,Potential
U006598,320,2,1071.21,2,3,3,233,At Risk
U006599,175,3,1259.32,3,4,4,344,Loyal
U006600,171,4,2938.55,3,5,5,355,Loyal
U006601,23,3,5426.2,5,4,5,545,Champions
U006602,254,2,324.82,2,3,2,232,At Risk
U006603,52,3,1915.5299999999997,5,4,4,544,Champions
U006604,269,4,373.69,2,5,2,252,At Risk
U006605,133,2,1729.5,4,3,4,434,Loyal
U006606,116,5,2894.8900000000003,4,5,5,455,Champions
U006607,472,1,70.34,1,2,1,121,Lost
U006608,328,2,586.04,2,3,2,232,At Risk
U006609,162,2,2106.91,3,3,4,334,Loyal
U006610,7,5,3705.31,5,5,5,555,Champions
U006611,113,2,3363.25,4,3,5,435,Loyal
U006613,356,2,1321.47,2,3,4,234,At Risk
U006614,584,2,393.8,1,3,2,132,Lost
U006615,293,1,138.74,2,2,1,221,At Risk
U006616,665,1,51.65,1,2,1,121,Lost
U006618,144,4,3792.3,4,5,5,455,Champions
U006620,142,2,3034.5299999999997,4,3,5,435,Loyal
U006621,193,3,320.98,3,4,2,342,Loyal
U006622,176,3,2174.88,3,4,4,344,Loyal
U006624,76,3,1827.76,4,4,4,444,Champions
U006625,441,1,5.55,1,2,1,121,Lost
U006626,330,1,346.42,2,2,2,222,At Risk
U006627,94,4,2812.46,4,5,5,455,Champions
U006628,392,3,1541.36,2,4,4,244,At Risk
U006629,160,2,3589.29,3,3,5,335,Loyal
U006630,158,4,1935.3799999999999,3,5,4,354,Loyal
U006631,252,2,1467.71,3,3,4,334,Loyal
U006632,233,2,5943.700000000001,3,3,5,335,Loyal
U006633,271,3,279.53999999999996,2,4,2,242,At Risk
U006634,249,1,73.95,3,2,1,321,Potential
U006635,157,4,2290.33,3,5,5,355,Loyal
U006637,28,5,1658.44,5,5,4,554,Champions
U006638,105,2,479.2,4,3,2,432,Loyal
U006639,68,2,725.89,4,3,3,433,Loyal
U006640,296,1,1199.77,2,2,3,223,At Risk
U006641,60,3,1356.03,5,4,4,544,Champions
U006642,118,4,2679.15,4,5,5,455,Champions
U006643,95,3,3406.08,4,4,5,445,Champions
U006644,16,4,2193.0600000000004,5,5,4,554,Champions
U006645,119,4,1807.78,4,5,4,454,Champions
U006646,183,2,1158.5,3,3,3,333,Loyal
U006647,216,2,2105.7400000000002,3,3,4,334,Loyal
U006648,306,3,900.61,2,4,3,243,At Risk
U006649,173,4,1817.74,3,5,4,354,Loyal
U006650,486,1,1673.47,1,2,4,124,Lost
U006651,40,2,798.15,5,3,3,533,Loyal
U006652,513,1,1832.3100000000002,1,2,4,124,Lost
U006653,78,1,157.22,4,2,1,421,Potential
U006654,249,1,395.69,3,2,2,322,Potential
U006655,139,1,222.12,4,2,1,421,Potential
U006656,245,2,411.62,3,3,2,332,Loyal
U006657,173,3,2027.05,3,4,4,344,Loyal
U006658,47,1,45.72,5,2,1,521,Potential
U006659,48,6,2971.64,5,5,5,555,Champions
U006660,62,7,2464.8399999999997,5,5,5,555,Champions
U006661,41,1,1728.3999999999999,5,2,4,524,Potential
U006662,549,1,71.50999999999999,1,2,1,121,Lost
U006663,136,2,4927.4,4,3,5,435,Loyal
U006664,71,2,2398.35,4,3,5,435,Loyal
U006665,425,2,3768.09,1,3,5,135,Lost
U006666,294,1,3500.0199999999995,2,2,5,225,At Risk
U006667,461,2,878.13,1,3,3,133,Lost
U006668,279,2,1914.7399999999998,2,3,4,234,At Risk
U006669,235,2,1408.92,3,3,4,334,Loyal
U006670,602,1,83.13,1,2,1,121,Lost
U006671,131,1,1148.6999999999998,4,2,3,423,Potential
U006672,151,3,700.82,3,4,3,343,Loyal
U006673,117,4,4970.37,4,5,5,455,Champions
U006674,21,2,438.72,5,3,2,532,Loyal
U006675,661,1,10.61,1,2,1,121,Lost
U006676,398,2,777.5799999999999,2,3,3,233,At Risk
U006678,233,2,157.48,3,3,1,331,Loyal
U006679,303,2,857.77,2,3,3,233,At Risk
U006680,172,4,1795.02,3,5,4,354,Loyal
U006681,166,1,45.96,3,2,1,321,Potential
U006682,131,3,109.06,4,4,1,441,Loyal
U006684,156,2,703.13,3,3,3,333,Loyal
U006685,197,2,1364.36,3,3,4,334,Loyal
U006686,240,4,1435.3200000000002,3,5,4,354,Loyal
U006687,537,1,314.64,1,2,2,122,Lost
U006689,163,2,842.55,3,3,3,333,Loyal
U006690,259,3,1288.2,2,4,4,244,At Risk
U006691,558,1,1448.06,1,2,4,124,Lost
U006692,22,1,957.88,5,2,3,523,Potential
U006694,282,4,814.97,2,5,3,253,At Risk
U006695,578,1,721.64,1,2,3,123,Lost
U006696,17,4,7369.37,5,5,5,555,Champions
U006697,131,2,1097.73,4,3,3,433,Loyal
U006698,125,4,2252.5499999999997,4,5,4,454,Champions
U006699,208,6,1413.56,3,5,4,354,Loyal
U006701,127,3,542.28,4,4,2,442,Loyal
U006702,15,2,662.88,5,3,2,532,Loyal
U006703,44,2,351.65,5,3,2,532,Loyal
U006704,20,3,4931.33,5,4,5,545,Champions
U006705,13,3,2170.91,5,4,4,544,Champions
U006706,384,2,939.4200000000001,2,3,3,233,At Risk
U006707,296,1,118.5,2,2,1,221,At Risk
U006708,204,6,2363.3,3,5,5,355,Loyal
U006709,89,1,398.55,4,2,2,422,Potential
U006710,92,2,70.37,4,3,1,431,Loyal
U006711,26,1,168.63,5,2,1,521,Potential
U006712,207,2,880.18,3,3,3,333,Loyal
U006713,273,1,115.21,2,2,1,221,At Risk
U006714,38,2,1467.23,5,3,4,534,Loyal
U006716,115,3,206.91,4,4,1,441,Loyal
U006718,141,3,1902.7,4,4,4,444,Champions
U006719,556,1,1262.82,1,2,4,124,Lost
U006720,405,2,625.25,2,3,2,232,At Risk
U006722,55,4,4388.8099999999995,5,5,5,555,Champions
U006723,229,2,2401.69,3,3,5,335,Loyal
U006724,424,1,250.41,1,2,1,121,Lost
U006725,311,1,27.23,2,2,1,221,At Risk
U006728,56,1,422.15,5,2,2,522,Potential
U006729,337,2,899.8700000000001,2,3,3,233,At Risk
U006730,547,1,939.6999999999999,1,2,3,123,Lost
U006731,351,2,684.17,2,3,3,233,At Risk
U006733,401,1,460.74,2,2,2,222,At Risk
U006734,135,2,127.56,4,3,1,431,Loyal
U006735,22,4,1434.25,5,5,4,554,Champions
U006736,429,1,44.38,1,2,1,121,Lost
U006738,89,1,766.91,4,2,3,423,Potential
U006739,50,2,151.83,5,3,1,531,Loyal
U006740,130,2,336.52,4,3,2,432,Loyal
U006741,518,2,1242.47,1,3,3,133,Lost
U006742,144,2,1034.3,4,3,3,433,Loyal
U006743,12,3,331.38,5,4,2,542,Loyal
U006744,21,7,6087.21,5,5,5,555,Champions
U006746,307,1,252.09,2,2,1,221,At Risk
U006747,602,1,134.39,1,2,1,121,Lost
U006748,575,2,1256.1100000000001,1,3,3,133,Lost
U006749,88,3,301.21,4,4,2,442,Loyal
U006750,195,5,2832.75,3,5,5,355,Loyal
U006751,311,3,3868.3,2,4,5,245,At Risk
U006753,336,1,61.86,2,2,1,221,At Risk
U006754,92,7,3345.25,4,5,5,455,Champions
U006755,224,4,1304.35,3,5,4,354,Loyal
U006757,476,1,900.1199999999999,1,2,3,123,Lost
U006758,62,1,577.93,5,2,2,522,Potential
U006759,11,3,297.66,5,4,2,542,Loyal
U006760,102,2,627.3699999999999,4,3,2,432,Loyal
U006762,73,2,4718.13,4,3,5,435,Loyal
U006763,119,4,3724.23,4,5,5,455,Champions
U006764,202,2,173.73000000000002,3,3,1,331,Loyal
U006765,109,4,2909.22,4,5,5,455,Champions
U006766,6,2,897.23,5,3,3,533,Loyal
U006768,148,2,2054.52,3,3,4,334,Loyal
U006769,604,1,342.07,1,2,2,122,Lost
U006770,189,3,1822.11,3,4,4,344,Loyal
U006771,65,4,1086.62,5,5,3,553,Loyal
U006772,272,1,52.93,2,2,1,221,At Risk
U006773,441,1,990.89,1,2,3,123,Lost
U006776,111,1,2604.54,4,2,5,425,Potential
U006777,85,5,1975.46,4,5,4,454,Champions
U006778,238,2,1680.89,3,3,4,334,Loyal
U006779,413,1,551.96,1,2,2,122,Lost
U006780,366,1,18.98,2,2,1,221,At Risk
U006781,152,1,313.56,3,2,2,322,Potential
U006782,195,2,1311.57,3,3,4,334,Loyal
U006783,85,5,4394.28,4,5,5,455,Champions
U006784,441,1,6.95,1,2,1,121,Lost
U006785,233,3,1984.1299999999999,3,4,4,344,Loyal
U006786,32,1,484.54999999999995,5,2,2,522,Potential
U006787,88,2,2354.2200000000003,4,3,5,435,Loyal
U006788,124,3,2369.65,4,4,5,445,Champions
U006789,596,1,1368.99,1,2,4,124,Lost
U006790,32,5,753.97,5,5,3,553,Loyal
U006791,385,2,406.05,2,3,2,232,At Risk
U006793,525,2,1611.37,1,3,4,134,Lost
U006794,244,2,799.74,3,3,3,333,Loyal
U006795,110,2,878.03,4,3,3,433,Loyal
U006797,388,1,647.96,2,2,2,222,At Risk
U006798,29,2,506.78999999999996,5,3,2,532,Loyal
U006800,230,1,737.64,3,2,3,323,Potential
U006801,204,3,6698.110000000001,3,4,5,345,Loyal
U006802,314,2,5106.43,2,3,5,235,At Risk
U006803,608,1,1598.44,1,2,4,124,Lost
U006805,255,2,468.86,2,3,2,232,At Risk
U006806,71,4,1101.47,4,5,3,453,Loyal
U006807,11,2,105.82,5,3,1,531,Loyal
U006808,216,1,355.35,3,2,2,322,Potential
U006809,292,2,1310.02,2,3,4,234,At Risk
U006810,329,2,2485.73,2,3,5,235,At Risk
U006811,5,4,790.52,5,5,3,553,Loyal
U006812,296,1,278.12,2,2,2,222,At Risk
U006813,36,5,2918.01,5,5,5,555,Champions
U006814,115,3,1200.48,4,4,3,443,Loyal
U006815,322,1,210.68,2,2,1,221,At Risk
U006816,13,1,5183.18,5,2,5,525,Potential
U006817,55,3,6616.589999999999,5,4,5,545,Champions
U006818,677,1,34.96,1,2,1,121,Lost
U006819,36,2,632.08,5,3,2,532,Loyal
U006820,28,5,1301.6100000000001,5,5,4,554,Champions
U006823,110,4,4994.32,4,5,5,455,Champions
U006824,281,1,883.58,2,2,3,223,At Risk
U006825,450,2,1840.37,1,3,4,134,Lost
U006826,28,3,276.29999999999995,5,4,1,541,Loyal
U006827,200,2,747.28,3,3,3,333,Loyal
U006828,15,1,83.17,5,2,1,521,Potential
U006829,636,1,565.78,1,2,2,122,Lost
U006830,93,8,3252.58,4,5,5,455,Champions
U006831,108,4,779.18,4,5,3,453,Loyal
U006832,465,1,199.79,1,2,1,121,Lost
U006833,513,2,353.15999999999997,1,3,2,132,Lost
U006835,285,2,3703.4,2,3,5,235,At Risk
U006836,110,6,4163.110000000001,4,5,5,455,Champions
U006837,304,1,83.34,2,2,1,221,At Risk
U006838,12,2,717.21,5,3,3,533,Loyal
U006839,227,3,1651.3,3,4,4,344,Loyal
U006841,25,2,536.4300000000001,5,3,2,532,Loyal
U006842,263,1,17.73,2,2,1,221,At Risk
U006843,337,2,371.39,2,3,2,232,At Risk
U006844,45,1,4513.75,5,2,5,525,Potential
U006845,73,5,2306.73,4,5,5,455,Champions
U006846,63,2,1779.86,5,3,4,534,Loyal
U006847,608,1,533.78,1,2,2,122,Lost
U006848,167,4,2205.0,3,5,4,354,Loyal
U006849,128,1,472.45,4,2,2,422,Potential
U006850,258,3,1955.13,2,4,4,244,At Risk
U006851,91,5,4410.03,4,5,5,455,Champions
U006853,124,4,2447.13,4,5,5,455,Champions
U006854,226,2,391.34000000000003,3,3,2,332,Loyal
U006856,495,1,345.30999999999995,1,2,2,122,Lost
U006857,39,6,1874.25,5,5,4,554,Champions
U006858,268,3,1287.86,2,4,4,244,At Risk
U006859,204,2,1121.35,3,3,3,333,Loyal
U006860,18,2,682.8,5,3,3,533,Loyal
U006861,410,1,31.35,1,2,1,121,Lost
U006862,239,4,2052.4500000000003,3,5,4,354,Loyal
U006863,533,2,4298.92,1,3,5,135,Lost
U006864,29,4,7292.34,5,5,5,555,Champions
U006865,350,2,389.39,2,3,2,232,At Risk
U006866,653,1,1390.58,1,2,4,124,Lost
U006868,18,6,2151.8,5,5,4,554,Champions
U006869,274,2,50.019999999999996,2,3,1,231,At Risk
U006870,240,1,104.54,3,2,1,321,Potential
U006871,156,3,5741.86,3,4,5,345,Loyal
U006872,205,2,415.78999999999996,3,3,2,332,Loyal
U006873,133,2,457.70000000000005,4,3,2,432,Loyal
U006874,69,4,3761.4900000000002,4,5,5,455,Champions
U006876,159,1,954.9,3,2,3,323,Potential
U006877,296,1,44.59,2,2,1,221,At Risk
U006878,43,1,283.17,5,2,2,522,Potential
U006879,199,2,172.93,3,3,1,331,Loyal
U006880,198,2,1149.63,3,3,3,333,Loyal
U006881,120,1,5.35,4,2,1,421,Potential
U006882,248,1,211.63,3,2,1,321,Potential
U006883,52,1,1911.0,5,2,4,524,Potential
U006884,44,2,2198.1800000000003,5,3,4,534,Loyal
U006885,9,4,1974.7,5,5,4,554,Champions
U006887,314,2,240.28,2,3,1,231,At Risk
U006888,496,2,3190.85,1,3,5,135,Lost
U006889,439,2,370.55,1,3,2,132,Lost
U006890,370,1,342.96,2,2,2,222,At Risk
U006891,54,3,1501.8600000000001,5,4,4,544,Champions
U006892,170,3,1642.6200000000001,3,4,4,344,Loyal
U006893,329,1,235.84,2,2,1,221,At Risk
U006894,410,1,61.9,1,2,1,121,Lost
U006895,0,2,616.78,5,3,2,532,Loyal
U006896,637,1,1036.32,1,2,3,123,Lost
U006897,172,1,196.96,3,2,1,321,Potential
U006898,355,2,482.43,2,3,2,232,At Risk
U006899,141,5,1810.63,4,5,4,454,Champions
U006900,68,2,222.15,4,3,1,431,Loyal
U006901,155,5,1655.16,3,5,4,354,Loyal
U006903,86,3,237.26,4,4,1,441,Loyal
U006904,32,8,4360.26,5,5,5,555,Champions
U006905,182,2,348.71999999999997,3,3,2,332,Loyal
U006906,674,1,336.36,1,2,2,122,Lost
U006907,338,2,4146.51,2,3,5,235,At Risk
U006908,156,4,1272.83,3,5,4,354,Loyal
U006909,14,2,2489.17,5,3,5,535,Loyal
U006910,314,1,1395.52,2,2,4,224,At Risk
U006911,200,4,2159.65,3,5,4,354,Loyal
U006913,488,2,1030.3799999999999,1,3,3,133,Lost
U006914,668,1,918.87,1,2,3,123,Lost
U006915,254,3,862.6800000000001,2,4,3,243,At Risk
U006916,167,3,715.77,3,4,3,343,Loyal
U006918,307,3,726.57,2,4,3,243,At Risk
U006919,48,1,428.86,5,2,2,522,Potential
U006920,22,3,1762.59,5,4,4,544,Champions
U006921,46,5,3587.82,5,5,5,555,Champions
U006922,81,1,57.52,4,2,1,421,Potential
U006923,123,1,84.78,4,2,1,421,Potential
U006924,615,2,1177.02,1,3,3,133,Lost
U006925,101,1,116.8,4,2,1,421,Potential
U006926,295,4,2859.53,2,5,5,255,At Risk
U006927,54,2,1563.34,5,3,4,534,Loyal
U006928,127,2,1177.31,4,3,3,433,Loyal
U006930,154,3,808.63,3,4,3,343,Loyal
U006931,576,1,469.25,1,2,2,122,Lost
U006934,215,4,1638.22,3,5,4,354,Loyal
U006935,21,3,2484.37,5,4,5,545,Champions
U006936,57,5,929.2900000000001,5,5,3,553,Loyal
U006937,38,3,1085.6399999999999,5,4,3,543,Loyal
U006938,3,1,29.1,5,2,1,521,Potential
U006940,155,2,326.01,3,3,2,332,Loyal
U006941,53,1,65.95,5,2,1,521,Potential
U006942,59,1,956.33,5,2,3,523,Potential
U006943,447,2,1150.0,1,3,3,133,Lost
U006945,533,1,490.93,1,2,2,122,Lost
U006946,591,2,4627.43,1,3,5,135,Lost
U006947,107,2,395.44,4,3,2,432,Loyal
U006948,347,5,2830.08,2,5,5,255,At Risk
U006949,126,3,1190.59,4,4,3,443,Loyal
U006950,416,1,316.12,1,2,2,122,Lost
U006951,451,2,475.77000000000004,1,3,2,132,Lost
U006952,345,2,2827.02,2,3,5,235,At Risk
U006953,59,1,2801.7999999999997,5,2,5,525,Potential
U006954,351,2,134.79,2,3,1,231,At Risk
U006955,114,1,2505.69,4,2,5,425,Potential
U006956,2,3,3129.0099999999998,5,4,5,545,Champions
U006958,464,2,155.9,1,3,1,131,Lost
U006959,8,2,274.3,5,3,1,531,Loyal
U006960,130,3,670.16,4,4,3,443,Loyal
U006962,56,4,2016.3999999999999,5,5,4,554,Champions
U006964,94,2,925.73,4,3,3,433,Loyal
