CustomerID,Recency,Frequency,Monetary
U006097,335.0,4,4668.38
U006099,-13.0,4,3947.02
U006100,-302.0,6,739.99
U006101,11.0,2,885.9
U006102,-304.0,3,2155.02
U006103,217.0,4,3013.34
U006104,-206.0,5,3579.82
U006105,-299.0,4,1409.92
U006106,168.0,2,1606.75
U006107,-186.0,1,155.25
U006108,158.0,2,1693.16
U006110,-149.0,2,177.31
U006111,158.0,1,112.71
U006113,-131.0,1,1395.25
U006115,-215.0,1,334.11
U006116,-279.0,1,63.35
U006117,-300.0,4,1057.64
U006119,288.0,2,652.18
U006121,156.0,1,1685.35
U006122,68.0,2,714.08
U006124,-298.0,5,5731.79
U006125,-206.0,3,278.78
U006126,-207.0,3,2308.39
U006127,-147.0,3,713.08
U006128,96.0,7,6238.3
U006129,-117.0,2,634.87
U006130,122.0,2,1723.24
U006131,-15.0,3,999.33
U006132,280.0,2,220.28
U006133,156.0,3,1591.18
U006134,97.0,1,66.45
U006135,307.0,1,1536.32
U006136,171.0,1,225.5
U006137,294.0,2,635.05
U006138,177.0,1,313.84
U006139,141.0,1,677.07
U006140,-210.0,3,2116.73
U006141,-168.0,1,1561.41
U006142,297.0,2,733.78
U006143,-204.0,2,166.24
U006144,282.0,2,80.0
U006145,-117.0,2,2510.44
U006146,-27.0,1,40.03
U006147,275.0,4,3445.05
U006149,-13.0,3,1476.07
U006150,34.0,3,2740.05
U006151,-180.0,1,27.84
U006152,-115.0,2,2221.34
U006153,-237.0,2,481.44
U006154,141.0,1,955.71
U006155,-294.0,1,581.58
U006156,-132.0,1,65.0
U006157,-149.0,2,2194.61
U006158,-40.0,1,347.36
U006159,-207.0,6,2433.25
U006160,-59.0,4,1626.19
U006161,277.0,1,394.21
U006162,-133.0,1,38.84
U006164,301.0,1,119.48
U006165,-30.0,6,4925.02
U006166,15.0,5,3585.87
U006167,-52.0,3,1490.96
U006168,-270.0,3,3429.41
U006169,-286.0,2,967.78
U006170,-58.0,2,1486.19
U006171,-200.0,2,304.98
U006173,346.0,5,2509.16
U006174,164.0,2,1179.33
U006175,-15.0,2,631.88
U006176,202.0,2,817.28
U006177,-179.0,3,963.89
U006178,93.0,1,488.59
U006179,173.0,2,740.67
U006180,-151.0,5,2115.08
U006181,62.0,4,1461.2
U006182,92.0,5,4456.85
U006183,-298.0,2,3818.63
U006184,-156.0,1,705.88
U006185,31.0,2,373.29
U006186,-295.0,4,1690.6
U006188,6.0,1,472.13
U006189,76.0,2,2447.2
U006190,214.0,3,691.2
U006191,-26.0,4,1946.63
U006192,364.0,1,97.47
U006193,255.0,2,319.16
U006194,245.0,1,142.13
U006195,338.0,2,876.42
U006196,-59.0,4,2355.49
U006197,262.0,1,742.01
U006199,-232.0,2,192.85
U006200,-259.0,1,70.8
U006201,-28.0,2,532.26
U006202,-102.0,1,644.73
U006203,282.0,3,877.96
U006205,13.0,1,104.12
U006206,101.0,3,5771.62
U006207,246.0,1,84.13
U006208,93.0,2,4421.23
U006209,-197.0,2,777.0
U006210,276.0,4,3386.43
U006211,336.0,2,660.57
U006212,181.0,1,271.71
U006214,315.0,2,1288.25
U006215,192.0,2,3142.23
U006216,238.0,3,1586.67
U006217,67.0,1,475.53
U006218,8.0,3,734.28
U006219,-64.0,1,5.84
U006220,-150.0,2,514.34
U006221,228.0,2,3460.99
U006222,-205.0,5,3457.09
U006225,-286.0,3,485.91
U006226,-139.0,1,2477.86
U006228,309.0,2,1515.48
U006229,306.0,4,2770.39
U006230,94.0,4,617.2
U006231,343.0,2,9486.29
U006232,-245.0,1,170.22
U006233,354.0,3,11234.22
U006234,264.0,1,591.68
U006235,196.0,4,4369.32
U006236,8.0,2,983.58
U006237,-142.0,4,639.95
U006238,157.0,2,672.25
U006240,39.0,4,938.04
U006241,343.0,3,2627.02
U006242,246.0,5,2731.95
U006243,-243.0,2,1593.04
U006244,-82.0,3,435.93
U006246,146.0,3,2366.78
U006247,219.0,5,3530.32
U006249,309.0,3,1031.17
U006250,-303.0,3,360.46
U006252,222.0,2,2831.86
U006253,220.0,2,211.72
U006255,223.0,5,2640.57
U006256,-146.0,3,574.24
U006257,216.0,4,4976.48
U006258,138.0,2,105.3
U006259,-250.0,1,52.54
U006260,-299.0,3,460.02
U006261,9.0,2,307.18
U006262,194.0,1,58.1
U006263,306.0,2,336.43
U006265,161.0,3,585.39
U006267,190.0,3,2640.35
U006268,-117.0,4,3481.25
U006269,-86.0,2,3054.01
U006270,-309.0,1,1247.67
U006271,-262.0,1,204.76
U006272,-30.0,5,1946.5
U006273,331.0,2,2701.44
U006274,-52.0,5,1821.5
U006275,48.0,1,49.59
U006276,86.0,2,383.6
U006277,-87.0,3,2132.25
U006278,196.0,2,528.95
U006279,-177.0,1,224.44
U006280,-74.0,3,802.06
U006281,-236.0,3,1944.82
U006282,-196.0,1,875.51
U006283,40.0,1,110.42
U006284,-302.0,3,2547.01
U006285,-242.0,2,886.67
U006286,-26.0,1,343.78
U006287,-189.0,2,1334.18
U006290,-303.0,2,1735.43
U006291,-174.0,2,1364.71
U006293,317.0,1,55.25
U006294,-87.0,3,2104.23
U006295,138.0,1,4106.99
U006296,165.0,3,4471.45
U006297,8.0,1,290.73
U006298,-201.0,2,484.76
U006299,-56.0,5,1351.67
U006300,-282.0,1,1174.48
U006301,-114.0,1,297.78
U006302,313.0,4,2165.54
U006304,70.0,3,317.1
U006305,-127.0,1,82.98
U006306,-13.0,3,1414.33
U006307,169.0,1,359.66
U006308,-75.0,3,875.55
U006309,284.0,3,1476.72
U006310,-119.0,8,4242.41
U006311,-109.0,3,5489.5
U006312,132.0,2,304.25
U006313,276.0,5,1660.21
U006314,-74.0,1,2212.5
U006315,-138.0,1,315.58
U006316,24.0,1,90.37
U006318,33.0,6,5694.78
U006319,156.0,5,1965.04
U006321,-49.0,3,2356.72
U006322,-253.0,1,1675.37
U006323,-233.0,4,1183.01
U006324,224.0,2,663.1
U006325,288.0,1,593.58
U006326,-175.0,1,451.45
U006328,109.0,4,3186.22
U006330,-139.0,3,562.54
U006333,-59.0,4,2626.82
U006336,226.0,1,549.76
U006337,-199.0,2,1041.22
U006338,194.0,1,1436.36
U006339,275.0,2,3686.9
U006341,-254.0,3,4229.53
U006342,71.0,1,477.08
U006343,-315.0,2,385.32
U006344,157.0,5,3034.17
U006345,-238.0,2,256.34
U006346,-312.0,2,527.95
U006348,289.0,2,1506.07
U006349,3.0,2,347.53
U006351,-209.0,4,785.14
U006353,38.0,1,90.02
U006354,-78.0,2,1628.94
U006355,186.0,1,603.12
U006357,92.0,4,3780.96
U006358,335.0,6,515.49
U006361,302.0,1,372.14
U006362,214.0,2,2259.82
U006363,197.0,2,1053.85
U006364,-136.0,2,683.93
U006365,184.0,3,3804.48
U006366,38.0,2,1455.42
U006367,-297.0,4,5709.53
U006368,157.0,3,969.37
U006369,247.0,5,2093.17
U006370,45.0,1,590.92
U006373,-176.0,2,1244.09
U006374,-268.0,4,3546.64
U006375,282.0,1,154.57
U006376,-89.0,3,8406.65
U006377,343.0,2,1405.14
U006378,155.0,3,2170.25
U006380,-120.0,3,2814.46
U006381,-89.0,3,4094.15
U006382,-142.0,3,5360.55
U006383,-294.0,3,5095.64
U006384,262.0,2,255.97
U006385,84.0,3,1266.07
U006386,-223.0,2,414.49
U006387,26.0,2,1507.53
U006388,123.0,3,818.82
U006389,-239.0,3,1062.47
U006390,301.0,1,97.57
U006391,249.0,3,667.32
U006392,-274.0,1,127.42
U006393,-164.0,2,393.24
U006394,294.0,1,34.12
U006395,81.0,1,1989.66
U006396,134.0,1,420.43
U006397,-212.0,3,1717.01
U006399,94.0,1,814.55
U006400,242.0,1,167.52
U006401,-189.0,3,2001.61
U006402,276.0,3,1921.39
U006403,-272.0,5,3118.04
U006404,-48.0,1,985.35
U006405,228.0,2,1219.16
U006406,346.0,3,339.81
U006407,214.0,1,513.91
U006408,154.0,5,868.54
U006409,-119.0,3,226.2
U006410,-72.0,3,1869.6
U006411,-163.0,2,50.37
U006412,217.0,1,530.14
U006414,63.0,5,939.68
U006415,-59.0,3,600.22
U006416,-86.0,3,372.42
U006417,-109.0,3,2258.99
U006419,-114.0,1,47.16
U006420,52.0,1,74.41
U006421,-261.0,2,1327.48
U006422,4.0,2,132.47
U006423,-85.0,2,2531.86
U006424,-145.0,1,223.96
U006425,-142.0,3,999.68
U006426,67.0,2,201.49
U006427,-95.0,1,718.89
U006429,126.0,1,179.12
U006430,253.0,1,188.36
U006431,-176.0,3,525.98
U006433,-69.0,1,289.15
U006435,153.0,4,2967.4
U006436,133.0,1,39.02
U006437,207.0,1,37.14
U006438,-55.0,2,889.16
U006439,-74.0,4,1596.67
U006440,67.0,2,608.86
U006441,-199.0,1,502.87
U006442,-231.0,3,2185.69
U006443,282.0,2,388.51
U006444,-300.0,2,896.34
U006445,-84.0,6,2267.28
U006446,-150.0,5,4121.61
U006447,-133.0,2,1890.37
U006448,-223.0,1,1460.75
U006449,-286.0,2,2900.33
U006450,185.0,2,2784.03
U006451,260.0,2,27.88
U006453,295.0,1,233.13
U006454,186.0,2,414.39
U006455,199.0,1,2014.06
U006456,-176.0,7,4946.33
U006457,97.0,4,410.49
U006458,-148.0,1,1093.62
U006459,-263.0,3,696.92
U006460,-272.0,2,279.01
U006461,-88.0,1,733.93
U006462,-79.0,2,181.61
U006464,-148.0,3,3901.22
U006465,214.0,4,927.2
U006466,-81.0,1,51.45
U006467,153.0,3,870.99
U006469,39.0,4,10953.18
U006470,282.0,2,1343.23
U006471,106.0,1,498.14
U006472,201.0,1,150.4
U006473,246.0,3,563.11
U006474,-54.0,2,235.31
U006476,189.0,1,343.53
U006477,-146.0,4,4459.39
U006478,279.0,3,1990.16
U006480,-90.0,3,1038.0
U006482,64.0,2,86.33
U006485,216.0,2,706.41
U006486,-29.0,3,671.88
U006487,-20.0,3,1841.58
U006488,-284.0,2,403.2
U006489,-187.0,1,490.62
U006490,-208.0,4,2253.28
U006492,-269.0,2,282.48
U006493,348.0,3,1540.77
U006494,-238.0,2,895.31
U006495,245.0,1,111.25
U006496,24.0,1,32.25
U006497,122.0,2,965.82
U006498,216.0,5,2071.01
U006499,146.0,2,308.0
U006500,296.0,2,731.73
U006501,350.0,2,516.58
U006502,349.0,1,173.37
U006503,-51.0,4,1816.35
U006504,-20.0,3,3521.71
U006506,-78.0,4,2117.36
U006507,350.0,1,2053.48
U006508,-164.0,2,1823.91
U006510,-256.0,3,2630.47
U006511,-107.0,3,792.92
U006512,-215.0,2,1608.56
U006513,-239.0,3,433.8
U006514,0.0,2,493.96
U006515,184.0,5,1165.93
U006516,311.0,4,7608.31
U006517,219.0,2,856.15
U006518,308.0,2,941.72
U006519,164.0,4,902.24
U006522,109.0,2,1759.77
U006523,93.0,3,2777.46
U006524,-269.0,3,974.87
U006525,-136.0,3,3882.16
U006526,155.0,4,682.5
U006527,277.0,7,4490.6
U006528,-59.0,3,2865.8
U006530,198.0,1,63.08
U006531,-264.0,3,3890.39
U006532,-176.0,5,5167.48
U006533,224.0,1,22.11
U006534,-229.0,1,764.69
U006535,-19.0,2,987.44
U006536,298.0,1,98.79
U006538,160.0,4,2078.25
U006539,-303.0,4,1707.97
U006540,-76.0,1,698.17
U006541,339.0,3,683.13
U006543,217.0,1,44.55
U006544,140.0,1,468.3
U006545,100.0,1,19.99
U006546,281.0,2,229.59
U006547,-117.0,3,1136.99
U006548,-105.0,5,4443.79
U006549,-154.0,1,131.83
U006550,-272.0,5,2897.06
U006551,98.0,3,2408.29
U006553,315.0,2,1196.87
U006555,307.0,6,6944.49
U006556,-106.0,3,1739.66
U006557,-180.0,4,3644.39
U006558,-193.0,1,947.24
U006559,5.0,5,4920.18
U006560,247.0,2,1778.74
U006561,138.0,2,1076.3
U006562,-31.0,2,511.75
U006564,13.0,3,854.63
U006565,-114.0,4,5168.95
U006566,172.0,1,1218.64
U006567,43.0,2,646.89
U006568,251.0,2,465.19
U006569,-69.0,3,4243.38
U006570,343.0,1,1707.41
U006572,-235.0,1,313.89
U006574,225.0,3,2380.35
U006575,248.0,5,1551.6
U006576,354.0,2,275.69
U006577,-180.0,5,2418.92
U006578,-172.0,2,544.86
U006579,190.0,2,314.23
U006580,171.0,3,838.24
U006581,188.0,3,1546.38
U006582,189.0,4,2459.36
U006583,246.0,3,1914.01
U006584,157.0,3,3196.1
U006585,289.0,2,1588.19
U006586,121.0,1,1737.05
U006587,325.0,1,14.81
U006588,-77.0,1,991.35
U006589,-242.0,2,2620.62
U006590,-268.0,3,4448.0
U006591,295.0,2,1209.98
U006592,-24.0,1,2040.11
U006593,151.0,1,745.53
U006594,-252.0,1,47.54
U006596,-17.0,4,6141.87
U006597,-148.0,1,5.2
U006598,2.0,2,1071.21
U006599,281.0,3,1259.32
U006600,-147.0,4,2938.55
U006601,39.0,3,5426.2
U006602,-64.0,2,324.82
U006603,-31.0,3,1915.53
U006604,186.0,4,373.69
U006605,114.0,2,1729.5
U006606,-202.0,5,2894.89
U006607,154.0,1,70.34
U006608,10.0,2,586.04
U006609,-12.0,2,2106.91
U006610,-202.0,5,3705.31
U006611,-205.0,2,3363.25
U006613,38.0,2,1321.47
U006614,320.0,2,393.8
U006615,-25.0,1,138.74
U006616,347.0,1,51.65
U006618,-174.0,4,3792.3
U006620,-176.0,2,3034.53
U006621,-52.0,3,320.98
U006622,160.0,3,2174.88
U006624,-242.0,3,1827.76
U006625,123.0,1,5.55
U006626,12.0,1,346.42
U006627,348.0,4,2812.46
U006628,247.0,3,1541.36
U006629,-150.0,2,3589.29
U006630,159.0,4,1935.38
U006631,336.0,2,1467.71
U006632,337.0,2,5943.7
U006633,316.0,3,279.54
U006634,-69.0,1,73.95
U006635,19.0,4,2290.33
U006637,-209.0,5,1658.44
U006638,107.0,2,479.2
U006639,-164.0,2,725.89
U006640,-22.0,1,1199.77
U006641,158.0,3,1356.03
U006642,-200.0,4,2679.15
U006643,-18.0,3,3406.08
U006644,-302.0,4,2193.06
U006645,-21.0,4,1807.78
U006646,-135.0,2,1158.5
U006647,-28.0,2,2105.74
U006648,196.0,3,900.61
U006649,187.0,4,1817.74
U006650,168.0,1,1673.47
U006651,-220.0,2,798.15
U006652,195.0,1,1832.31
U006653,-240.0,1,157.22
U006654,-69.0,1,395.69
U006655,-179.0,1,222.12
U006656,-73.0,2,411.62
U006657,-145.0,3,2027.05
U006658,-271.0,1,45.72
U006659,-270.0,6,2971.64
U006660,128.0,7,2464.84
U006661,-277.0,1,1728.4
U006662,231.0,1,71.51
U006663,115.0,2,4927.4
U006664,-247.0,2,2398.35
U006665,229.0,2,3768.09
U006666,-24.0,1,3500.02
U006667,308.0,2,878.13
U006668,-39.0,2,1914.74
U006669,-83.0,2,1408.92
U006670,284.0,1,83.13
U006671,-187.0,1,1148.7
U006672,278.0,3,700.82
U006673,-201.0,4,4970.37
U006674,-297.0,2,438.72
U006675,343.0,1,10.61
U006676,101.0,2,777.58
U006678,-85.0,2,157.48
U006679,158.0,2,857.77
U006680,-146.0,4,1795.02
U006681,-152.0,1,45.96
U006682,37.0,3,109.06
U006684,-162.0,2,703.13
U006685,101.0,2,1364.36
U006686,32.0,4,1435.32
U006687,219.0,1,314.64
U006689,-154.0,2,842.55
U006690,-59.0,3,1288.2
U006691,240.0,1,1448.06
U006692,-296.0,1,957.88
U006694,215.0,4,814.97
U006695,260.0,1,721.64
U006696,-301.0,4,7369.37
U006697,-83.0,2,1097.73
U006698,-120.0,4,2252.55
U006699,-81.0,6,1413.56
U006701,-191.0,3,542.28
U006702,-303.0,2,662.88
U006703,345.0,2,351.65
U006704,31.0,3,4931.33
U006705,1.0,3,2170.91
U006706,66.0,2,939.42
U006707,-22.0,1,118.5
U006708,95.0,6,2363.3
U006709,-229.0,1,398.55
U006710,-205.0,2,70.37
U006711,-292.0,1,168.63
U006712,-111.0,2,880.18
U006713,-45.0,1,115.21
U006714,5.0,2,1467.23
U006716,-203.0,3,206.91
U006718,-177.0,3,1902.7
U006719,238.0,1,1262.82
U006720,259.0,2,625.25
U006722,-263.0,4,4388.81
U006723,-89.0,2,2401.69
U006724,106.0,1,250.41
U006725,-7.0,1,27.23
U006728,-261.0,1,422.15
U006729,322.0,2,899.87
U006730,229.0,1,939.7
U006731,33.0,2,684.17
U006733,84.0,1,460.74
U006734,-139.0,2,127.56
U006735,-273.0,4,1434.25
U006736,111.0,1,44.38
U006738,-229.0,1,766.91
U006739,-268.0,2,151.83
U006740,277.0,2,336.52
U006741,200.0,2,1242.47
U006742,-173.0,2,1034.3
U006743,-67.0,3,331.38
U006744,-297.0,7,6087.21
U006746,-11.0,1,252.09
U006747,284.0,1,134.39
U006748,315.0,2,1256.11
U006749,-230.0,3,301.21
U006750,0.0,5,2832.75
U006751,76.0,3,3868.3
U006753,18.0,1,61.86
U006754,5.0,7,3345.25
U006755,-69.0,4,1304.35
U006757,158.0,1,900.12
U006758,-256.0,1,577.93
U006759,1.0,3,297.66
U006760,193.0,2,627.37
U006762,155.0,2,4718.13
U006763,127.0,4,3724.23
U006764,-116.0,2,173.73
U006765,215.0,4,2909.22
U006766,250.0,2,897.23
U006768,-117.0,2,2054.52
U006769,286.0,1,342.07
U006770,351.0,3,1822.11
U006771,344.0,4,1086.62
U006772,-46.0,1,52.93
U006773,123.0,1,990.89
U006776,-207.0,1,2604.54
U006777,-53.0,5,1975.46
U006778,-80.0,2,1680.89
U006779,95.0,1,551.96
U006780,48.0,1,18.98
U006781,-166.0,1,313.56
U006782,288.0,2,1311.57
U006783,-54.0,5,4394.28
U006784,123.0,1,6.95
U006785,-85.0,3,1984.13
U006786,-286.0,1,484.55
U006787,-230.0,2,2354.22
U006788,-107.0,3,2369.65
U006789,278.0,1,1368.99
U006790,-29.0,5,753.97
U006791,67.0,2,406.05
U006793,266.0,2,1611.37
U006794,77.0,2,799.74
U006795,-208.0,2,878.03
U006797,70.0,1,647.96
U006798,-289.0,2,506.79
U006800,-88.0,1,737.64
U006801,336.0,3,6698.11
U006802,155.0,2,5106.43
U006803,290.0,1,1598.44
U006805,360.0,2,468.86
U006806,-80.0,4,1101.47
U006807,174.0,2,105.82
U006808,-101.0,1,355.35
U006809,-26.0,2,1310.02
U006810,11.0,2,2485.73
U006811,-233.0,4,790.52
U006812,-22.0,1,278.12
U006813,33.0,5,2918.01
U006814,-118.0,3,1200.48
U006815,4.0,1,210.68
U006816,-304.0,1,5183.18
U006817,-263.0,3,6616.59
U006818,359.0,1,34.96
U006819,124.0,2,632.08
U006820,220.0,5,1301.61
U006823,247.0,4,4994.32
U006824,-37.0,1,883.58
U006825,132.0,2,1840.37
U006826,40.0,3,276.3
U006827,-118.0,2,747.28
U006828,-303.0,1,83.17
U006829,318.0,1,565.78
U006830,6.0,8,3252.58
U006831,-210.0,4,779.18
U006832,147.0,1,199.79
U006833,195.0,2,353.16
U006835,154.0,2,3703.4
U006836,-208.0,6,4163.11
U006837,-14.0,1,83.34
U006838,253.0,2,717.21
U006839,226.0,3,1651.3
U006841,277.0,2,536.43
U006842,-55.0,1,17.73
U006843,32.0,2,371.39
U006844,-273.0,1,4513.75
U006845,198.0,5,2306.73
U006846,-225.0,2,1779.86
U006847,290.0,1,533.78
U006848,-151.0,4,2205.0
U006849,-190.0,1,472.45
U006850,170.0,3,1955.13
U006851,283.0,5,4410.03
U006853,-173.0,4,2447.13
U006854,37.0,2,391.34
U006856,177.0,1,345.31
U006857,-208.0,6,1874.25
U006858,315.0,3,1287.86
U006859,247.0,2,1121.35
U006860,-300.0,2,682.8
U006861,92.0,1,31.35
U006862,-79.0,4,2052.45
U006863,215.0,2,4298.92
U006864,218.0,4,7292.34
U006865,32.0,2,389.39
U006866,336.0,1,1390.58
U006868,-300.0,6,2151.8
U006869,122.0,2,50.02
U006870,-78.0,1,104.54
U006871,130.0,3,5741.86
U006872,-113.0,2,415.79
U006873,291.0,2,457.7
U006874,-227.0,4,3761.49
U006876,-159.0,1,954.9
U006877,-22.0,1,44.59
U006878,-275.0,1,283.17
U006879,216.0,2,172.93
U006880,-120.0,2,1149.63
U006881,-198.0,1,5.35
U006882,-70.0,1,211.63
U006883,-266.0,1,1911.0
U006884,265.0,2,2198.18
U006885,255.0,4,1974.7
U006887,25.0,2,240.28
U006888,352.0,2,3190.85
U006889,292.0,2,370.55
U006890,52.0,1,342.96
U006891,-112.0,3,1501.86
U006892,-148.0,3,1642.62
U006893,11.0,1,235.84
U006894,92.0,1,61.9
U006895,-318.0,2,616.78
U006896,319.0,1,1036.32
U006897,-146.0,1,196.96
U006898,37.0,2,482.43
U006899,156.0,5,1810.63
U006900,-128.0,2,222.15
U006901,-103.0,5,1655.16
U006903,-81.0,3,237.26
U006904,-31.0,8,4360.26
U006905,-136.0,2,348.72
U006906,356.0,1,336.36
U006907,157.0,2,4146.51
U006908,337.0,4,1272.83
U006909,-304.0,2,2489.17
U006910,-4.0,1,1395.52
U006911,-118.0,4,2159.65
U006913,170.0,2,1030.38
U006914,350.0,1,918.87
U006915,155.0,3,862.68
U006916,-151.0,3,715.77
U006918,293.0,3,726.57
U006919,-270.0,1,428.86
U006920,-296.0,3,1762.59
U006921,-272.0,5,3587.82
U006922,-237.0,1,57.52
U006923,-195.0,1,84.78
U006924,297.0,2,1177.02
U006925,-217.0,1,116.8
U006926,251.0,4,2859.53
U006927,71.0,2,1563.34
U006928,6.0,2,1177.31
U006930,130.0,3,808.63
U006931,258.0,1,469.25
U006934,245.0,4,1638.22
U006935,-297.0,3,2484.37
U006936,186.0,5,929.29
U006937,168.0,3,1085.64
U006938,-315.0,1,29.1
U006940,-140.0,2,326.01
U006941,-265.0,1,65.95
U006942,-258.0,1,956.33
U006943,218.0,2,1150.0
U006945,215.0,1,490.93
U006946,299.0,2,4627.43
U006947,-211.0,2,395.44
U006948,127.0,5,2830.08
U006949,-192.0,3,1190.59
U006950,98.0,1,316.12
U006951,133.0,2,475.77
U006952,104.0,2,2827.02
U006953,-259.0,1,2801.8
U006954,33.0,2,134.79
U006955,-204.0,1,2505.69
U006956,190.0,3,3129.01
U006958,312.0,2,155.9
U006959,-310.0,2,274.3
U006960,-27.0,3,670.16
U006962,-262.0,4,2016.4
U006964,-28.0,2,925.73
U006965,75.0,1,49.77
U006966,-88.0,6,2199.36
U006967,-141.0,3,2006.9
U006968,251.0,3,729.53
U006969,25.0,1,1572.57
U006971,-296.0,2,373.8
U006972,-301.0,4,4239.6
U006973,313.0,1,2822.06
U006974,-210.0,2,896.47
U006975,315.0,1,48.2
U006976,-80.0,2,945.68
U006977,-50.0,2,814.89
U006978,38.0,2,2128.38
U006979,-105.0,2,799.32
U006980,228.0,1,491.06
U006981,-14.0,2,1601.9
U006982,220.0,1,925.17
U006983,-122.0,1,44.42
U006984,-5.0,1,160.19
U006985,92.0,5,2322.77
U006986,129.0,3,1916.74
U006987,196.0,2,150.72
U006988,280.0,4,3326.56
U006989,11.0,2,559.19
U006990,265.0,1,417.12
U006991,2.0,3,4883.08
U006992,-73.0,1,3199.14
U006993,-257.0,2,227.46
U006994,-140.0,3,2644.03
U006995,161.0,2,1079.56
U006997,89.0,1,928.24
U006998,158.0,2,3131.11
U006999,285.0,5,3329.13
U007001,-21.0,1,60.55
U007002,-245.0,1,111.52
U007003,-182.0,1,249.82
U007004,356.0,2,1232.94
U007005,193.0,3,716.66
U007006,-199.0,1,106.99
U007007,-277.0,1,232.89
U007008,200.0,1,547.15
U007009,-214.0,1,134.22
U007010,104.0,1,649.28
U007012,68.0,3,2350.89
U007013,-145.0,2,383.7
U007014,184.0,2,288.17
U007015,364.0,1,1326.43
U007016,111.0,2,1098.2
U007017,-250.0,1,92.24
U007019,-78.0,4,764.31
U007020,55.0,1,763.27
U007021,300.0,1,49.62
U007022,164.0,1,383.26
U007023,250.0,2,768.74
U007024,-291.0,2,1833.75
U007025,-300.0,3,1311.2
U007026,249.0,2,300.54
U007027,-86.0,3,2599.66
U007028,228.0,1,54.55
U007029,-120.0,1,1387.63
U007030,-87.0,3,2632.24
U007031,37.0,3,6400.45
U007032,-54.0,1,107.6
U007033,-142.0,2,137.24
U007034,-75.0,2,1137.21
U007035,-82.0,3,821.08
U007036,290.0,1,93.18
U007039,-160.0,1,318.6
U007041,-51.0,2,3475.75
U007042,-103.0,2,1562.12
U007043,-302.0,3,5795.43
U007044,-224.0,2,2140.53
U007045,-286.0,1,73.01
U007046,-210.0,3,3703.07
U007047,288.0,3,294.3
U007048,172.0,1,226.49
U007050,-256.0,1,47.08
U007051,230.0,1,569.72
U007052,-46.0,2,1867.44
U007053,308.0,2,3454.21
U007054,43.0,1,328.56
U007055,269.0,4,1225.76
U007056,157.0,1,320.9
U007057,109.0,2,401.03
U007059,-86.0,1,565.28
U007061,-201.0,2,330.02
U007062,-132.0,1,630.52
U007063,-70.0,1,210.7
U007064,44.0,2,265.28
U007066,359.0,1,725.63
U007067,20.0,4,499.62
U007068,338.0,2,738.62
U007069,-87.0,4,6290.85
U007070,-224.0,1,598.63
U007072,61.0,2,604.5
U007073,122.0,2,510.85
U007074,-243.0,3,404.3
U007076,-32.0,1,351.08
U007077,84.0,2,169.53
U007078,-103.0,1,161.53
U007079,126.0,2,945.88
U007080,-117.0,3,1120.64
U007081,-169.0,1,137.88
U007083,166.0,3,1737.29
U007084,89.0,1,879.57
U007085,221.0,2,895.05
U007086,119.0,1,848.69
U007087,126.0,1,30.09
U007088,288.0,2,305.26
U007089,-304.0,3,1175.32
U007091,164.0,1,83.6
U007092,299.0,1,223.08
U007093,-272.0,2,401.94
U007094,220.0,2,476.93
U007095,128.0,6,5332.36
U007096,246.0,5,3014.62
U007097,32.0,4,1711.86
U007098,2.0,2,2970.69
U007099,-145.0,1,468.57
U007100,-119.0,3,484.55
U007102,-150.0,4,2151.29
U007103,198.0,5,4293.71
U007105,119.0,1,130.12
U007106,270.0,1,404.2
U007107,320.0,1,524.78
U007109,-212.0,1,51.9
U007110,46.0,3,597.23
U007111,-232.0,3,276.7
U007112,-272.0,3,4844.61
U007115,-206.0,4,2806.58
U007116,-270.0,3,1535.76
U007117,-241.0,4,2969.87
U007118,214.0,2,2861.93
U007119,-151.0,1,1094.53
U007120,-95.0,1,108.27
U007121,92.0,3,1242.8
U007122,-28.0,1,85.14
U007123,157.0,3,755.96
U007124,-172.0,2,204.79
U007125,-140.0,3,459.88
U007126,-175.0,1,182.11
U007127,-129.0,3,1638.47
U007128,-172.0,2,931.39
U007129,265.0,1,290.28
U007130,-232.0,1,305.42
U007131,213.0,1,399.58
U007132,-23.0,1,698.45
U007133,-245.0,1,564.15
U007134,-36.0,1,986.58
U007135,343.0,1,20.06
U007137,70.0,2,1157.52
U007139,194.0,1,373.83
U007140,-149.0,2,2222.1
U007141,300.0,1,47.91
U007142,61.0,5,977.52
U007143,-215.0,1,227.23
U007144,96.0,4,1089.77
U007145,299.0,2,503.24
U007146,-57.0,2,260.83
U007147,-283.0,1,1239.31
U007148,-106.0,2,1785.02
